Filename,Commons_URL,Latitude,Longitude,Date,Has_GPS,Description,Inferred_Location,Inferred_Latitude,Inferred_Longitude,Display_Name,Geocoding_Precision,Has_Inferred_GPS
Community LGEA School Kere-Aje Ogakunrin Offa 03.jpg,https://upload.wikimedia.org/wikipedia/commons/9/9f/Community_LGEA_School_Kere-Aje_Ogakunrin_Offa_03.jpg,,,2026-06-01,False,Side view Community LGEA School Kere-Aje Ogakunrin Offa Kwara State,Offa Kwara State,8.156,4.7227,Offa Kwara State,partial_match,True
Community LGEA School Kere-Aje Ogakunrin Offa 04.jpg,https://upload.wikimedia.org/wikipedia/commons/d/d0/Community_LGEA_School_Kere-Aje_Ogakunrin_Offa_04.jpg,,,2026-06-01,False,Side view Community LGEA School Kere-Aje Ogakunrin Offa Kwara State,Offa Kwara State,8.156,4.7227,Offa Kwara State,partial_match,True
Community LGEA School Kere-Aje Ogakunrin Offa 05.jpg,https://upload.wikimedia.org/wikipedia/commons/f/f9/Community_LGEA_School_Kere-Aje_Ogakunrin_Offa_05.jpg,,,2026-06-01,False,Front view Community LGEA School Kere-Aje Ogakunrin Offa Kwara State,Offa Kwara State,8.156,4.7227,Offa Kwara State,partial_match,True
Community LGEA School Kere-Aje Ogakunrin Offa 06.jpg,https://upload.wikimedia.org/wikipedia/commons/6/63/Community_LGEA_School_Kere-Aje_Ogakunrin_Offa_06.jpg,,,2026-06-01,False,Front view Community LGEA School Kere-Aje Ogakunrin Offa Kwara State,Offa Kwara State,8.156,4.7227,Offa Kwara State,partial_match,True
Community LGEA School Kere-Aje Ogakunrin Offa 07.jpg,https://upload.wikimedia.org/wikipedia/commons/5/5c/Community_LGEA_School_Kere-Aje_Ogakunrin_Offa_07.jpg,,,2026-06-01,False,front and side view of second building of Community LGEA School Kere-Aje Ogakunrin Offa Kwara State,Offa Kwara State,8.156,4.7227,Offa Kwara State,partial_match,True
Community LGEA School Kere-Aje Ogakunrin Offa 08.jpg,https://upload.wikimedia.org/wikipedia/commons/1/1e/Community_LGEA_School_Kere-Aje_Ogakunrin_Offa_08.jpg,,,2026-06-01,False,Community LGEA School Kere-Aje Ogakunrin Offa Kwara State,Offa Kwara State,8.156,4.7227,Offa Kwara State,partial_match,True
Community LGEA School Kere-Aje Ogakunrin Offa 09.jpg,https://upload.wikimedia.org/wikipedia/commons/5/5e/Community_LGEA_School_Kere-Aje_Ogakunrin_Offa_09.jpg,,,2026-06-01,False,front view of second building of Community LGEA School Kere-Aje Ogakunrin Offa Kwara State,Offa Kwara State,8.156,4.7227,Offa Kwara State,partial_match,True
Community LGEA School Kere-Aje Ogakunrin Offa 10.jpg,https://upload.wikimedia.org/wikipedia/commons/1/15/Community_LGEA_School_Kere-Aje_Ogakunrin_Offa_10.jpg,,,2026-06-01,False,Community LGEA School Kere-Aje Ogakunrin Offa Kwara State,Offa Kwara State,8.156,4.7227,Offa Kwara State,partial_match,True
Community LGEA School Kere-Aje Ogakunrin Offa 11.jpg,https://upload.wikimedia.org/wikipedia/commons/d/df/Community_LGEA_School_Kere-Aje_Ogakunrin_Offa_11.jpg,,,2026-06-01,False,Community LGEA School Kere-Aje Ogakunrin Offa Kwara State,Offa Kwara State,8.156,4.7227,Offa Kwara State,partial_match,True
Community LGEA School Kere-Aje Ogakunrin Offa 12.jpg,https://upload.wikimedia.org/wikipedia/commons/d/d5/Community_LGEA_School_Kere-Aje_Ogakunrin_Offa_12.jpg,,,2026-06-01,False,Back view both buildings Community LGEA School Kere-Aje Ogakunrin Offa Kwara State,Offa Kwara State,8.156,4.7227,Offa Kwara State,partial_match,True
Community LGEA School Kere-Aje Ogakunrin Offa 13.jpg,https://upload.wikimedia.org/wikipedia/commons/2/2b/Community_LGEA_School_Kere-Aje_Ogakunrin_Offa_13.jpg,,,2026-06-01,False,Dilapidated building of Community LGEA School Kere-Aje Ogakunrin Offa Kwara State,Offa Kwara State,8.156,4.7227,Offa Kwara State,partial_match,True
Community LGEA School Kere-Aje Ogakunrin Offa 14.jpg,https://upload.wikimedia.org/wikipedia/commons/5/56/Community_LGEA_School_Kere-Aje_Ogakunrin_Offa_14.jpg,,,2026-06-01,False,Back view of Community LGEA School Kere-Aje Ogakunrin Offa Kwara State,Offa Kwara State,8.156,4.7227,Offa Kwara State,partial_match,True
Community LGEA School Kere-Aje Ogakunrin Offa 15.jpg,https://upload.wikimedia.org/wikipedia/commons/2/2c/Community_LGEA_School_Kere-Aje_Ogakunrin_Offa_15.jpg,,,2026-06-01,False,Community LGEA School Kere-Aje Ogakunrin Offa Kwara State,Offa Kwara State,8.156,4.7227,Offa Kwara State,partial_match,True
Community LGEA School Kere-Aje Ogakunrin Offa 16.jpg,https://upload.wikimedia.org/wikipedia/commons/1/13/Community_LGEA_School_Kere-Aje_Ogakunrin_Offa_16.jpg,,,2026-06-01,False,Community LGEA School Kere-Aje Ogakunrin Offa Kwara State,Offa Kwara State,8.156,4.7227,Offa Kwara State,partial_match,True
"Cravepot.ng, Offa.jpg",https://upload.wikimedia.org/wikipedia/commons/a/a5/Cravepot.ng%2C_Offa.jpg,,,2026-06-06,False,"Front view of Cravepot.ng, Offa",Front view of Cravepot,8.157,4.725,Front view of Cravepot,exact_match,True
Cyclists at Ijakadi festival 01.jpg,https://upload.wikimedia.org/wikipedia/commons/0/08/Cyclists_at_Ijakadi_festival_01.jpg,,,2025-12-26,False,"This is an image with the theme "" Rites and Rituals "" from:",This,,,,failed,False
Cyclists at Ijakadi festival 02.jpg,https://upload.wikimedia.org/wikipedia/commons/3/3c/Cyclists_at_Ijakadi_festival_02.jpg,,,2025-12-26,False,"This is an image with the theme "" Rites and Rituals "" from:",This,,,,failed,False
Cyclists at Ijakadi festival 03.jpg,https://upload.wikimedia.org/wikipedia/commons/4/43/Cyclists_at_Ijakadi_festival_03.jpg,,,2025-12-26,False,"This is an image with the theme "" Rites and Rituals "" from:",This,,,,failed,False
Cyclists at Ijakadi festival 04.jpg,https://upload.wikimedia.org/wikipedia/commons/a/a2/Cyclists_at_Ijakadi_festival_04.jpg,,,2025-12-26,False,"This is an image with the theme "" Rites and Rituals "" from:",This,,,,failed,False
Cyclists at Ijakadi festival 05.jpg,https://upload.wikimedia.org/wikipedia/commons/7/7e/Cyclists_at_Ijakadi_festival_05.jpg,,,2025-12-26,False,"This is an image with the theme "" Rites and Rituals "" from:",This,,,,failed,False
Cyclists at Ijakadi festival 06.jpg,https://upload.wikimedia.org/wikipedia/commons/0/07/Cyclists_at_Ijakadi_festival_06.jpg,,,2025-12-26,False,"This is an image with the theme "" Rites and Rituals "" from:",This,,,,failed,False
Cyclists at Ijakadi festival 08.jpg,https://upload.wikimedia.org/wikipedia/commons/9/99/Cyclists_at_Ijakadi_festival_08.jpg,,,2025-12-26,False,"This is an image with the theme "" Rites and Rituals "" from:",This,,,,failed,False
Cyclists at Ijakadi festival 09.jpg,https://upload.wikimedia.org/wikipedia/commons/a/a8/Cyclists_at_Ijakadi_festival_09.jpg,,,2025-12-26,False,"This is an image with the theme "" Rites and Rituals "" from:",This,,,,failed,False
Cyclists at Ijakadi festival 10.jpg,https://upload.wikimedia.org/wikipedia/commons/3/36/Cyclists_at_Ijakadi_festival_10.jpg,,,2025-12-26,False,"This is an image with the theme "" Rites and Rituals "" from:",This,,,,failed,False
Cyclists at Ijakadi festival 11.jpg,https://upload.wikimedia.org/wikipedia/commons/7/73/Cyclists_at_Ijakadi_festival_11.jpg,,,2025-12-26,False,"This is an image with the theme "" Rites and Rituals "" from:",This,,,,failed,False
Cyclists at Ijakadi festival 12.jpg,https://upload.wikimedia.org/wikipedia/commons/0/08/Cyclists_at_Ijakadi_festival_12.jpg,,,2025-12-26,False,"This is an image with the theme "" Rites and Rituals "" from:",This,,,,failed,False
Cyclists at Ijakadi festival 13.jpg,https://upload.wikimedia.org/wikipedia/commons/4/48/Cyclists_at_Ijakadi_festival_13.jpg,,,2025-12-26,False,"This is an image with the theme "" Rites and Rituals "" from:",This,,,,failed,False
"De-Unique kitchen offa, kwara state 01.jpg",https://upload.wikimedia.org/wikipedia/commons/7/70/De-Unique_kitchen_offa%2C_kwara_state_01.jpg,,,2026-05-28,False,"De-Unique kitchen offa, kwara state",De-Unique kitchen offa,8.158,4.726,De-Unique kitchen offa,partial_match,True
"De-Unique kitchen offa, kwara state 02.jpg",https://upload.wikimedia.org/wikipedia/commons/7/7e/De-Unique_kitchen_offa%2C_kwara_state_02.jpg,,,2026-05-28,False,"De-Unique kitchen offa, kwara state",De-Unique kitchen offa,8.158,4.726,De-Unique kitchen offa,partial_match,True
"De-Unique kitchen offa, kwara state 03.jpg",https://upload.wikimedia.org/wikipedia/commons/c/c1/De-Unique_kitchen_offa%2C_kwara_state_03.jpg,,,2026-05-28,False,"De-Unique kitchen offa, kwara state",De-Unique kitchen offa,8.158,4.726,De-Unique kitchen offa,partial_match,True
"De-Unique kitchen offa, kwara state 04.jpg",https://upload.wikimedia.org/wikipedia/commons/9/91/De-Unique_kitchen_offa%2C_kwara_state_04.jpg,,,2026-05-28,False,"De-Unique kitchen offa, kwara state",De-Unique kitchen offa,8.158,4.726,De-Unique kitchen offa,partial_match,True
"De-Unique kitchen offa, kwara state 05.jpg",https://upload.wikimedia.org/wikipedia/commons/7/71/De-Unique_kitchen_offa%2C_kwara_state_05.jpg,,,2026-05-28,False,"De-Unique kitchen offa, kwara state",De-Unique kitchen offa,8.158,4.726,De-Unique kitchen offa,partial_match,True
"De-Unique kitchen offa, kwara state 06.jpg",https://upload.wikimedia.org/wikipedia/commons/2/2c/De-Unique_kitchen_offa%2C_kwara_state_06.jpg,,,2026-05-28,False,"De-Unique kitchen offa, kwara state",De-Unique kitchen offa,8.158,4.726,De-Unique kitchen offa,partial_match,True
"De-Unique kitchen offa, kwara state 07.jpg",https://upload.wikimedia.org/wikipedia/commons/2/28/De-Unique_kitchen_offa%2C_kwara_state_07.jpg,,,2026-05-28,False,"De-Unique kitchen offa, kwara state",De-Unique kitchen offa,8.158,4.726,De-Unique kitchen offa,partial_match,True
"De-Unique kitchen offa, kwara state 08.jpg",https://upload.wikimedia.org/wikipedia/commons/e/eb/De-Unique_kitchen_offa%2C_kwara_state_08.jpg,,,2026-05-28,False,"De-Unique kitchen offa, kwara state",De-Unique kitchen offa,8.158,4.726,De-Unique kitchen offa,partial_match,True
Digital heritage document Initiative 01.jpg,https://upload.wikimedia.org/wikipedia/commons/9/93/Digital_heritage_document_Initiative_01.jpg,,,2026-06-13,False,Digital heritage document Initiative program,Digital heritage document Initiative program,,,,failed,False
Digital heritage document Initiative 02.jpg,https://upload.wikimedia.org/wikipedia/commons/0/0e/Digital_heritage_document_Initiative_02.jpg,,,2026-06-13,False,Digital heritage document Initiative program,Digital heritage document Initiative program,,,,failed,False
Digital Heritage documentation initiatiative Cetificate issueing 01.jpg,https://upload.wikimedia.org/wikipedia/commons/3/33/Digital_Heritage_documentation_initiatiative_Cetificate_issueing_01.jpg,,,2026-06-13,False,Digital Heritage documentation initiatiative,Digital Heritage documentation initiatiative,,,,failed,False
Digital Heritage documentation initiatiative Cetificate issueing 02.jpg,https://upload.wikimedia.org/wikipedia/commons/b/bf/Digital_Heritage_documentation_initiatiative_Cetificate_issueing_02.jpg,,,2026-06-13,False,Digital Heritage documentation initiatiative,Digital Heritage documentation initiatiative,,,,failed,False
Digital Heritage documentation initiatiative Cetificate issueing 03.jpg,https://upload.wikimedia.org/wikipedia/commons/8/8f/Digital_Heritage_documentation_initiatiative_Cetificate_issueing_03.jpg,,,2026-06-13,False,Digital Heritage documentation initiatiative,Digital Heritage documentation initiatiative,,,,failed,False
Digital Heritage documentation initiatiative Cetificate issueing 04.jpg,https://upload.wikimedia.org/wikipedia/commons/7/75/Digital_Heritage_documentation_initiatiative_Cetificate_issueing_04.jpg,,,2026-06-13,False,Digital Heritage documentation initiatiative,Digital Heritage documentation initiatiative,,,,failed,False
Digital Heritage documentation initiatiative Cetificate issueing 05.jpg,https://upload.wikimedia.org/wikipedia/commons/6/62/Digital_Heritage_documentation_initiatiative_Cetificate_issueing_05.jpg,,,2026-06-13,False,Digital Heritage documentation initiatiative,Digital Heritage documentation initiatiative,,,,failed,False
Digital Heritage documentation initiatiative Cetificate issueing 06.jpg,https://upload.wikimedia.org/wikipedia/commons/5/5a/Digital_Heritage_documentation_initiatiative_Cetificate_issueing_06.jpg,,,2026-06-13,False,Digital Heritage documentation initiative,Digital Heritage documentation initiative,,,,failed,False
Digital Heritage documentation initiatiative Cetificate issueing 07.jpg,https://upload.wikimedia.org/wikipedia/commons/e/e5/Digital_Heritage_documentation_initiatiative_Cetificate_issueing_07.jpg,,,2026-06-13,False,Digital Heritage documentation initiatiative,Digital Heritage documentation initiatiative,,,,failed,False
Digital Heritage documentation initiatiative Cetificate issueing 08.jpg,https://upload.wikimedia.org/wikipedia/commons/a/a0/Digital_Heritage_documentation_initiatiative_Cetificate_issueing_08.jpg,,,2026-06-13,False,Digital Heritage documentation initiatiative,Digital Heritage documentation initiatiative,,,,failed,False
Digital Heritage documentation initiatiative Cetificate issueing 09.jpg,https://upload.wikimedia.org/wikipedia/commons/7/7f/Digital_Heritage_documentation_initiatiative_Cetificate_issueing_09.jpg,,,2026-06-13,False,Digital Heritage documentation initiatiative,Digital Heritage documentation initiatiative,,,,failed,False
Digital Heritage documentation initiatiative Cetificate issueing 10.jpg,https://upload.wikimedia.org/wikipedia/commons/4/44/Digital_Heritage_documentation_initiatiative_Cetificate_issueing_10.jpg,,,2026-06-13,False,Digital Heritage documentation initiatiative,Digital Heritage documentation initiatiative,,,,failed,False
Digital Heritage documentation initiatiative Cetificate issueing 11.jpg,https://upload.wikimedia.org/wikipedia/commons/b/b5/Digital_Heritage_documentation_initiatiative_Cetificate_issueing_11.jpg,,,2026-06-13,False,Digital Heritage documentation initiatiative,Digital Heritage documentation initiatiative,,,,failed,False
Digital Heritage documentation initiatiative Cetificate issueing 12.jpg,https://upload.wikimedia.org/wikipedia/commons/7/7d/Digital_Heritage_documentation_initiatiative_Cetificate_issueing_12.jpg,,,2026-06-13,False,Digital Heritage documentation initiatiative,Digital Heritage documentation initiatiative,,,,failed,False
Digital Heritage documentation initiatiative Cetificate issueing 13.jpg,https://upload.wikimedia.org/wikipedia/commons/b/be/Digital_Heritage_documentation_initiatiative_Cetificate_issueing_13.jpg,,,2026-06-13,False,Digital Heritage documentation initiatiative,Digital Heritage documentation initiatiative,,,,failed,False
Digital Heritage documentation initiatiative Cetificate issueing 14.jpg,https://upload.wikimedia.org/wikipedia/commons/a/ab/Digital_Heritage_documentation_initiatiative_Cetificate_issueing_14.jpg,,,2026-06-13,False,Digital Heritage documentation initiatiative,Digital Heritage documentation initiatiative,,,,failed,False
Digital Heritage documentation initiatiative Cetificate issueing 15.jpg,https://upload.wikimedia.org/wikipedia/commons/e/ee/Digital_Heritage_documentation_initiatiative_Cetificate_issueing_15.jpg,,,2026-06-13,False,Digital Heritage documentation initiatiative,Digital Heritage documentation initiatiative,,,,failed,False
Digital Heritage documentation initiatiative Cetificate issueing 16.jpg,https://upload.wikimedia.org/wikipedia/commons/4/41/Digital_Heritage_documentation_initiatiative_Cetificate_issueing_16.jpg,,,2026-06-13,False,Digital Heritage documentation initiatiative,Digital Heritage documentation initiatiative,,,,failed,False
Digital Heritage documentation initiatiative Cetificate issueing 17.jpg,https://upload.wikimedia.org/wikipedia/commons/7/7e/Digital_Heritage_documentation_initiatiative_Cetificate_issueing_17.jpg,,,2026-06-13,False,Digital Heritage documentation initiatiative,Digital Heritage documentation initiatiative,,,,failed,False
Digital Heritage documentation initiatiative Cetificate issueing 18.jpg,https://upload.wikimedia.org/wikipedia/commons/a/a1/Digital_Heritage_documentation_initiatiative_Cetificate_issueing_18.jpg,,,2026-06-13,False,Digital Heritage documentation initiatiative,Digital Heritage documentation initiatiative,,,,failed,False
Digital Heritage documentation initiatiative Cetificate issueing 19.jpg,https://upload.wikimedia.org/wikipedia/commons/b/b9/Digital_Heritage_documentation_initiatiative_Cetificate_issueing_19.jpg,,,2026-06-13,False,Digital Heritage documentation initiatiative,Digital Heritage documentation initiatiative,,,,failed,False
Digital Heritage documentation initiatiative Cetificate issueing 20.jpg,https://upload.wikimedia.org/wikipedia/commons/f/f9/Digital_Heritage_documentation_initiatiative_Cetificate_issueing_20.jpg,,,2026-06-13,False,Digital Heritage documentation initiatiative,Digital Heritage documentation initiatiative,,,,failed,False
Digital Heritage documentation initiatiative Cetificate issueing 21.jpg,https://upload.wikimedia.org/wikipedia/commons/e/e8/Digital_Heritage_documentation_initiatiative_Cetificate_issueing_21.jpg,,,2026-06-13,False,Digital Heritage documentation initiatiative,Digital Heritage documentation initiatiative,,,,failed,False
Digital Heritage documentation initiatiative Cetificate issueing 22.jpg,https://upload.wikimedia.org/wikipedia/commons/d/de/Digital_Heritage_documentation_initiatiative_Cetificate_issueing_22.jpg,,,2026-06-13,False,Digital Heritage documentation initiatiative,Digital Heritage documentation initiatiative,,,,failed,False
Digital Heritage documentation initiatiative Cetificate issueing 23.jpg,https://upload.wikimedia.org/wikipedia/commons/1/15/Digital_Heritage_documentation_initiatiative_Cetificate_issueing_23.jpg,,,2026-06-13,False,Digital Heritage documentation initiatiative,Digital Heritage documentation initiatiative,,,,failed,False
Digital Heritage documentation initiatiative Cetificate issueing 24.jpg,https://upload.wikimedia.org/wikipedia/commons/9/9d/Digital_Heritage_documentation_initiatiative_Cetificate_issueing_24.jpg,,,2026-06-13,False,Digital Heritage documentation initiatiative,Digital Heritage documentation initiatiative,,,,failed,False
Digital Heritage documentation initiatiative Cetificate issueing 25.jpg,https://upload.wikimedia.org/wikipedia/commons/1/19/Digital_Heritage_documentation_initiatiative_Cetificate_issueing_25.jpg,,,2026-06-13,False,Digital Heritage documentation initiatiative,Digital Heritage documentation initiatiative,,,,failed,False
Digital Heritage documentation initiatiative Cetificate issueing 26.jpg,https://upload.wikimedia.org/wikipedia/commons/a/a5/Digital_Heritage_documentation_initiatiative_Cetificate_issueing_26.jpg,,,2026-06-13,False,Digital Heritage documentation initiatiative,Digital Heritage documentation initiatiative,,,,failed,False
Digital Heritage documentation initiatiative Cetificate issueing 27.jpg,https://upload.wikimedia.org/wikipedia/commons/7/70/Digital_Heritage_documentation_initiatiative_Cetificate_issueing_27.jpg,,,2026-06-13,False,Digital Heritage documentation initiatiative,Digital Heritage documentation initiatiative,,,,failed,False
Digital Heritage documentation initiatiative Cetificate issueing 28.jpg,https://upload.wikimedia.org/wikipedia/commons/5/51/Digital_Heritage_documentation_initiatiative_Cetificate_issueing_28.jpg,,,2026-06-13,False,Digital Heritage documentation initiatiative,Digital Heritage documentation initiatiative,,,,failed,False
Digital Heritage documentation initiatiative Cetificate issueing 29.jpg,https://upload.wikimedia.org/wikipedia/commons/1/19/Digital_Heritage_documentation_initiatiative_Cetificate_issueing_29.jpg,,,2026-06-13,False,Digital Heritage documentation initiatiative,Digital Heritage documentation initiatiative,,,,failed,False
Digital Heritage documentation initiatiative Cetificate issueing 30.jpg,https://upload.wikimedia.org/wikipedia/commons/3/31/Digital_Heritage_documentation_initiatiative_Cetificate_issueing_30.jpg,,,2026-06-13,False,Digital Heritage documentation initiatiative,Digital Heritage documentation initiatiative,,,,failed,False
Digital Heritage documentation initiatiative Cetificate issueing 31.jpg,https://upload.wikimedia.org/wikipedia/commons/c/c9/Digital_Heritage_documentation_initiatiative_Cetificate_issueing_31.jpg,,,2026-06-13,False,Digital Heritage documentation initiatiative,Digital Heritage documentation initiatiative,,,,failed,False
Digital Heritage documentation initiatiative Cetificate issueing 32.jpg,https://upload.wikimedia.org/wikipedia/commons/0/02/Digital_Heritage_documentation_initiatiative_Cetificate_issueing_32.jpg,,,2026-06-13,False,Digital Heritage documentation initiatiative,Digital Heritage documentation initiatiative,,,,failed,False
Digital Heritage documentation initiatiative Cetificate issueing 33.jpg,https://upload.wikimedia.org/wikipedia/commons/0/05/Digital_Heritage_documentation_initiatiative_Cetificate_issueing_33.jpg,,,2026-06-13,False,Digital Heritage documentation initiatiative,Digital Heritage documentation initiatiative,,,,failed,False
Digital Heritage documentation initiatiative Cetificate issueing 34.jpg,https://upload.wikimedia.org/wikipedia/commons/1/17/Digital_Heritage_documentation_initiatiative_Cetificate_issueing_34.jpg,,,2026-06-13,False,Digital Heritage documentation initiatiative,Digital Heritage documentation initiatiative,,,,failed,False
Digital Heritage documentation initiatiative Cetificate issueing 35.jpg,https://upload.wikimedia.org/wikipedia/commons/8/89/Digital_Heritage_documentation_initiatiative_Cetificate_issueing_35.jpg,,,2026-06-13,False,Digital Heritage documentation initiatiative,Digital Heritage documentation initiatiative,,,,failed,False
Digital Heritage documentation initiatiative Cetificate issueing 36.jpg,https://upload.wikimedia.org/wikipedia/commons/4/40/Digital_Heritage_documentation_initiatiative_Cetificate_issueing_36.jpg,,,2026-06-13,False,Digital Heritage documentation initiatiative,Digital Heritage documentation initiatiative,,,,failed,False
Digital Heritage documentation initiatiative Cetificate issueing 37.jpg,https://upload.wikimedia.org/wikipedia/commons/7/7d/Digital_Heritage_documentation_initiatiative_Cetificate_issueing_37.jpg,,,2026-06-13,False,Digital Heritage documentation initiatiative,Digital Heritage documentation initiatiative,,,,failed,False
Digital Heritage documentation initiatiative Cetificate issueing 38.jpg,https://upload.wikimedia.org/wikipedia/commons/d/df/Digital_Heritage_documentation_initiatiative_Cetificate_issueing_38.jpg,,,2026-06-13,False,Digital Heritage documentation initiatiative,Digital Heritage documentation initiatiative,,,,failed,False
Digital Heritage documentation initiatiative Cetificate issueing 39.jpg,https://upload.wikimedia.org/wikipedia/commons/b/b1/Digital_Heritage_documentation_initiatiative_Cetificate_issueing_39.jpg,,,2026-06-13,False,Digital Heritage documentation initiatiative,Digital Heritage documentation initiatiative,,,,failed,False
Digital Heritage documentation initiatiative Cetificate issueing 40.jpg,https://upload.wikimedia.org/wikipedia/commons/8/88/Digital_Heritage_documentation_initiatiative_Cetificate_issueing_40.jpg,,,2026-06-13,False,Digital Heritage documentation initiatiative,Digital Heritage documentation initiatiative,,,,failed,False
Digital Heritage documentation initiatiative Cetificate issueing 41.jpg,https://upload.wikimedia.org/wikipedia/commons/8/8f/Digital_Heritage_documentation_initiatiative_Cetificate_issueing_41.jpg,,,2026-06-13,False,Digital Heritage documentation initiatiative,Digital Heritage documentation initiatiative,,,,failed,False
Digital Heritage documentation initiatiative Cetificate issueing 42.jpg,https://upload.wikimedia.org/wikipedia/commons/8/83/Digital_Heritage_documentation_initiatiative_Cetificate_issueing_42.jpg,,,2026-06-13,False,Digital Heritage documentation initiatiative,Digital Heritage documentation initiatiative,,,,failed,False
Digital Heritage documentation initiatiative Cetificate issueing 43.jpg,https://upload.wikimedia.org/wikipedia/commons/2/2d/Digital_Heritage_documentation_initiatiative_Cetificate_issueing_43.jpg,,,2026-06-13,False,Digital Heritage documentation initiatiative,Digital Heritage documentation initiatiative,,,,failed,False
Digital Heritage documentation initiatiative Cetificate issueing 44.jpg,https://upload.wikimedia.org/wikipedia/commons/d/d3/Digital_Heritage_documentation_initiatiative_Cetificate_issueing_44.jpg,,,2026-06-13,False,Digital Heritage documentation initiatiative,Digital Heritage documentation initiatiative,,,,failed,False
Digital Heritage documentation initiatiative Cetificate issueing 48.jpg,https://upload.wikimedia.org/wikipedia/commons/2/22/Digital_Heritage_documentation_initiatiative_Cetificate_issueing_48.jpg,,,2026-06-13,False,Digital Heritage documentation initiatiative,Digital Heritage documentation initiatiative,,,,failed,False
Digital Heritage documentation initiatiative Cetificate issueing 49.jpg,https://upload.wikimedia.org/wikipedia/commons/c/c8/Digital_Heritage_documentation_initiatiative_Cetificate_issueing_49.jpg,,,2026-06-13,False,Digital Heritage documentation initiatiative,Digital Heritage documentation initiatiative,,,,failed,False
Digital heritage documentation initiative in offa 01.jpg,https://upload.wikimedia.org/wikipedia/commons/a/a4/Digital_heritage_documentation_initiative_in_offa_01.jpg,,,2026-06-13,False,Digital heritage documentation initiative,Digital heritage documentation initiative,,,,failed,False
Digital heritage documentation initiative in offa 02.jpg,https://upload.wikimedia.org/wikipedia/commons/8/84/Digital_heritage_documentation_initiative_in_offa_02.jpg,,,2026-06-13,False,Digital heritage documentation initiative,Digital heritage documentation initiative,,,,failed,False
Digital heritage documentation initiative in offa 03.jpg,https://upload.wikimedia.org/wikipedia/commons/c/c6/Digital_heritage_documentation_initiative_in_offa_03.jpg,,,2026-06-13,False,Digital heritage documentation initiative,Digital heritage documentation initiative,,,,failed,False
Digital heritage documentation initiative in offa 04.jpg,https://upload.wikimedia.org/wikipedia/commons/3/36/Digital_heritage_documentation_initiative_in_offa_04.jpg,,,2026-06-13,False,Digital heritage documentation initiative,Digital heritage documentation initiative,,,,failed,False
Digital heritage documentation initiative in offa 05.jpg,https://upload.wikimedia.org/wikipedia/commons/9/93/Digital_heritage_documentation_initiative_in_offa_05.jpg,,,2026-06-13,False,Digital heritage documentation initiative,Digital heritage documentation initiative,,,,failed,False
Digital heritage documentation initiative in offa 06.jpg,https://upload.wikimedia.org/wikipedia/commons/7/7c/Digital_heritage_documentation_initiative_in_offa_06.jpg,,,2026-06-13,False,Digital heritage documentation initiative,Digital heritage documentation initiative,,,,failed,False
Digital heritage documentation initiative in offa 07.jpg,https://upload.wikimedia.org/wikipedia/commons/5/5a/Digital_heritage_documentation_initiative_in_offa_07.jpg,,,2026-06-13,False,Digital heritage documentation initiative,Digital heritage documentation initiative,,,,failed,False
Digital heritage documentation initiative in offa 08.jpg,https://upload.wikimedia.org/wikipedia/commons/f/fb/Digital_heritage_documentation_initiative_in_offa_08.jpg,,,2026-06-13,False,Digital heritage documentation initiative,Digital heritage documentation initiative,,,,failed,False
Digital heritage documentation initiative in offa 09.jpg,https://upload.wikimedia.org/wikipedia/commons/6/6b/Digital_heritage_documentation_initiative_in_offa_09.jpg,,,2026-06-13,False,Digital heritage documentation initiative,Digital heritage documentation initiative,,,,failed,False
Digital heritage documentation initiative in offa 10.jpg,https://upload.wikimedia.org/wikipedia/commons/9/9e/Digital_heritage_documentation_initiative_in_offa_10.jpg,,,2026-06-13,False,Digital heritage documentation initiative,Digital heritage documentation initiative,,,,failed,False
Digital heritage documentation initiative in offa 11.jpg,https://upload.wikimedia.org/wikipedia/commons/5/50/Digital_heritage_documentation_initiative_in_offa_11.jpg,,,2026-06-13,False,Digital heritage documentation initiative,Digital heritage documentation initiative,,,,failed,False
Digital heritage documentation initiative in offa 12.jpg,https://upload.wikimedia.org/wikipedia/commons/0/01/Digital_heritage_documentation_initiative_in_offa_12.jpg,,,2026-06-13,False,Digital heritage documentation initiative,Digital heritage documentation initiative,,,,failed,False
Digital heritage documentation initiative in offa 13.jpg,https://upload.wikimedia.org/wikipedia/commons/e/ec/Digital_heritage_documentation_initiative_in_offa_13.jpg,,,2026-06-13,False,Digital heritage documentation initiative,Digital heritage documentation initiative,,,,failed,False
Digital heritage documentation initiative in offa 14.jpg,https://upload.wikimedia.org/wikipedia/commons/d/d1/Digital_heritage_documentation_initiative_in_offa_14.jpg,,,2026-06-13,False,Digital heritage documentation initiative,Digital heritage documentation initiative,,,,failed,False
Digital heritage documentation initiative in offa 15.jpg,https://upload.wikimedia.org/wikipedia/commons/d/df/Digital_heritage_documentation_initiative_in_offa_15.jpg,,,2026-06-13,False,Digital heritage documentation initiative,Digital heritage documentation initiative,,,,failed,False
Digital heritage documentation initiative in offa 16.jpg,https://upload.wikimedia.org/wikipedia/commons/3/30/Digital_heritage_documentation_initiative_in_offa_16.jpg,,,2026-06-13,False,Digital heritage documentation initiative,Digital heritage documentation initiative,,,,failed,False
